OBJECTID,INCKEY,COLDETKEY,ADDRTYPE,COLLISIONTYPE,DISTANCE,EXCEPTRSNCODE,EXCEPTRSNDESC,FATALITIES,INATTENTIONIND,INCDATE,INCDTTM,INJURIES,INTKEY,JUNCTIONTYPE,LIGHTCOND,Lightcode,LOCATION,PEDCOUNT,PEDCYLCOUNT,PEDROWNOTGRNT,PERSONCOUNT,REPORTNO,ROADCOND,roadcode,SDOT_COLCODE,SDOT_COLDESC,SDOTCOLNUM,SEGKEY,SERIOUSINJURIES,SEVERITYCODE,SEVERITYDESC,SPEEDING,ST_COLCODE,ST_COLDESC,STATUS,UNDERINFL,VEHCOUNT,WEATHER,Shape,SEGLANEKEY,CROSSWALKKEY,HITPARKEDCAR,SPDCASENO
127875,48107,48107,Intersection,Cycles,0,,,0,,11/08/2005 12:00:00 AM +0000,11/8/2005,1,30478,At Intersection (intersection related),Dawn,2,5TH AVE AND JEFFERSON ST,0,1,Y,2,1792469,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5312004,7225,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.60298463300006, -122.32853488999996 ",0,0,N,05 478970
127997,47163,47163,Intersection,Cycles,0,,,0,,02/16/2005 12:00:00 AM +0000,2/16/2005 17:38,1,27024,At Intersection (intersection related),Dawn,2,PHINNEY AVE N AND N 36TH ST,0,1,Y,2,1778850,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5047005,12132,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.65224596300004, -122.35447474499995 ",0,0,N,05-069283
128066,47552,47552,Block,Cycles,210,,,0,,09/09/2005 12:00:00 AM +0000,9/9/2005,1,,Mid-Block (not related to intersection),Daylight,3,MINOR AVE N BETWEEN JOHN ST AND THOMAS ST,0,1,Y,2,1933413,Dry,1,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,5252023,11886,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.62023642100007, -122.33298307499996 ",0,0,N,05-387170
128077,47133,47133,Block,Cycles,380,,,0,,07/30/2005 12:00:00 AM +0000,7/30/2005 14:07,1,,Driveway Junction,Daylight,3,4TH AVE S BETWEEN S STACY ST AND S LANDER ST,0,1,Y,2,1791012,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5211005,6239,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.58085270600003, -122.329055961 ",0,0,N,5321057
128131,47525,47525,Intersection,Cycles,0,,,0,Y,07/01/2005 12:00:00 AM +0000,7/1/2005,1,35159,At Intersection (intersection related),Daylight,3,7TH AVE S AND S CLOVERDALE ST,0,1,,2,2024993,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5182001,8237,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.52647326400006, -122.32558706599997 ",0,0,N,05-274337
128175,47523,47523,Intersection,Cycles,0,,,0,,06/28/2005 12:00:00 AM +0000,6/28/2005 15:50,1,25461,At Intersection (intersection related),Daylight,3,11TH AVE NW AND NW 46TH ST,0,1,Y,3,2020496,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5179002,1428,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.66219939100006, -122.37076844999996 ",0,0,N,05 269311
128234,47497,47497,Intersection,Cycles,0,,,0,,07/20/2005 12:00:00 AM +0000,7/20/2005 7:50,1,25256,At Intersection (intersection related),Daylight,3,PALATINE AVE N AND N 62ND ST,0,1,Y,2,2027105,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5201003,12082,1,2b,Serious Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.674035538000055, -122.35641799999996 ",0,0,N,05 304612
128304,47607,47607,Block,Cycles,148,,,0,,05/12/2005 12:00:00 AM +0000,5/12/2005 17:28,1,,Driveway Junction,Daylight,3,2ND AVE BETWEEN PINE ST AND STEWART ST,0,1,Y,3,1213974,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5132008,2759,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.61062229600003, -122.34012716999996 ",0,0,N,5194682
128532,47013,47013,Intersection,Cycles,0,,,0,,04/25/2005 12:00:00 AM +0000,4/25/2005 18:08,1,25471,At Intersection (intersection related),Daylight,3,EAST GREEN LAKE WAY N AND N 64TH ST,0,1,Y,2,2022691,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5115010,14077,1,2b,Serious Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.67526482800008, -122.333532908 ",0,0,N,05 168609
128543,46646,46646,Block,Cycles,400,,,0,,05/17/2005 12:00:00 AM +0000,5/17/2005 7:59,1,,Driveway Junction,Daylight,3,4TH AVE S BETWEEN S HOLGATE ST AND S WALKER ST,0,1,Y,3,1791008,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5137004,6237,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.58507506500007, -122.32905801199996 ",0,0,N,5201703
128564,46640,46640,Intersection,Cycles,0,,,0,,02/22/2005 12:00:00 AM +0000,2/22/2005 15:30,1,30129,At Intersection (intersection related),Daylight,3,19TH AVE AND E PINE ST,0,1,Y,2,1745196,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5053016,2650,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.61526760800007, -122.30744480699997 ",0,0,N,5077850
128567,46886,46886,Intersection,Cycles,0,,,0,,11/03/2005 12:00:00 AM +0000,11/3/2005,1,24661,At Intersection (intersection related),Daylight,3,25TH AVE NE AND NE 75TH ST,0,1,,3,2058857,Wet,2,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,5307006,3732,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.683047427000076, -122.30075822799995 ",0,0,N,50471543
128608,46628,46628,Block,Cycles,135,,,0,,04/23/2005 12:00:00 AM +0000,4/23/2005 11:00,1,,Mid-Block (not related to intersection),Daylight,3,FREMONT AVE N BETWEEN N 45TH ST AND N 46TH ST,0,1,Y,2,1796670,Dry,1,23,"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",5113006,10498,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.661763637000035, -122.35003672199997 ",0,0,N,05-165066
128720,46836,46836,Block,Cycles,323.5,,,0,,06/22/2005 12:00:00 AM +0000,6/22/2005 18:30,1,,Driveway Junction,Dusk,4,NW MARKET ST BETWEEN 14TH AVE NW AND 15TH AVE NW,0,1,Y,2,2023506,Unknown,5,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5173004,19226,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Unknown," 47.66866614400004, -122.37489946299996 ",0,0,N,05 263404
128723,46711,46711,Intersection,Cycles,0,,,0,,03/22/2005 12:00:00 AM +0000,3/22/2005 9:50,1,25793,At Intersection (intersection related),Daylight,3,UNIVERSITY WAY NE AND NE 50TH ST,0,1,,2,1796578,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,5081004,13224,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.66490072400006, -122.31307415999999 ",0,0,N,05-118994
128771,46703,46703,Block,Cycles,161.5,,,0,,09/12/2005 12:00:00 AM +0000,9/12/2005 18:10,1,,Mid-Block (not related to intersection),Daylight,3,S WELLER ST BETWEEN 5TH AVE S AND 6TH AVE S,0,1,,2,2023861,Dry,1,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,5255033,21531,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.59751593200008, -122.32702317399998 ",0,0,N,05-391865
128858,46688,46688,Block,Cycles,91,,,0,,04/15/2005 12:00:00 AM +0000,4/15/2005 11:15,0,,Mid-Block (not related to intersection),Daylight,3,W DRAVUS ST BETWEEN 15TH AV W SB OFF RP AND 16TH AVE W,0,1,,2,1482563,Dry,1,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",5105065,23220,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Raining," 47.64846994200008, -122.37712693399999 ",0,0,N,05-153255
128886,46670,46670,Block,Cycles,129.5,,,0,,08/08/2005 12:00:00 AM +0000,8/8/2005,1,,Driveway Junction,Daylight,3,S JACKSON ST BETWEEN 22ND AVE S AND 23RD AVE S,0,1,Y,2,1787146,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5220013,20501,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.59927789900007, -122.30276121699995 ",0,0,N,05-336438
128920,46664,46664,Intersection,Cycles,0,,,0,,12/14/2005 12:00:00 AM +0000,12/14/2005 6:49,1,24204,At Intersection (intersection related),Dark - Street Lights On,1,DIVISION AVE NW AND NW 67TH ST,0,1,Y,2,2185133,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5348044,10121,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.67775364600004, -122.36658333199995 ",0,0,N,5529765
129014,46119,46119,Intersection,Cycles,0,,,0,,12/05/2005 12:00:00 AM +0000,12/5/2005,1,29691,At Intersection (intersection related),Dark - Street Lights On,1,1ST AVE AND WALL ST,0,1,Y,2,1784999,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5339028,1017,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.614695804000064, -122.34874610699995 ",0,0,N,50517446
129040,46507,46507,Block,Cycles,213,,,0,,10/03/2005 12:00:00 AM +0000,10/3/2005,1,,Mid-Block (not related to intersection),Daylight,3,3RD AVE BETWEEN UNION ST AND PIKE ST,0,1,,3,1784599,Dry,1,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,5276003,4383,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.60925181700003, -122.33733769199995 ",0,0,N,05-423867
129073,46375,46375,Intersection,Cycles,0,,,0,,12/09/2005 12:00:00 AM +0000,12/9/2005,1,36844,At Intersection (intersection related),Daylight,3,BARTLETT AVE NE AND NE 110TH ST,0,1,,3,2019965,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,5343052,9066,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.70862337700004, -122.28147133799996 ",0,0,N,05 522859
129084,46503,46503,Intersection,Cycles,0,,,0,,07/06/2005 12:00:00 AM +0000,7/6/2005,1,30125,At Intersection (intersection related),Daylight,3,19TH AVE AND E MADISON ST,0,1,Y,2,2019585,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5187028,2651,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.61673275900006, -122.30740915799998 ",0,0,N,5283410
129385,46554,46554,Block,Cycles,288,,,0,,06/19/2005 12:00:00 AM +0000,6/19/2005 20:54,0,,Mid-Block (not related to intersection),Dusk,4,19TH AVE E BETWEEN E THOMAS ST AND E HARRISON ST,0,1,,4,2019630,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5170014,2656,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.62127501300006, -122.30733746399994 ",0,0,N,05 255430
129411,46426,46426,Block,Cycles,161,,,0,,06/04/2005 12:00:00 AM +0000,6/4/2005,1,,Mid-Block (not related to intersection),Daylight,3,NE 63RD ST BETWEEN BROOKLYN AVE NE AND 14TH AVE NE,0,1,,3,2023604,Dry,1,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,5155034,17227,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.67431729400005, -122.31373194099996 ",0,0,N,05-230486
129460,46137,46137,Intersection,Cycles,0,,,0,,03/12/2005 12:00:00 AM +0000,3/12/2005 15:47,1,35167,At Intersection (intersection related),Daylight,3,5TH AVE S AND S TRENTON S ST,0,1,,2,1790556,Snow/Slush,3,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,5071051,7386,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.524628654000026, -122.32822898199998 ",0,0,N,05-105535
129518,45722,45722,Intersection,Cycles,0,,,0,,09/19/2005 12:00:00 AM +0000,9/19/2005 16:57,1,29238,At Intersection (intersection related),Daylight,3,LAKE WASHINGTON BLVD E AND E MADISON ST,0,1,Y,2,1074350,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5262008,4786,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.626017801000046, -122.29244003299999 ",0,0,N,05-402642
129625,45961,45961,Block,Cycles,213.5,,,0,Y,02/22/2005 12:00:00 AM +0000,2/22/2005 13:59,1,,Driveway Junction,Daylight,3,9TH AVE BETWEEN HOWELL ST AND STEWART ST,0,1,Y,3,1792519,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5053015,8523,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.615223412000034, -122.333792658 ",0,0,N,50077695
129757,45794,45794,Block,Cycles,727.5,,,0,,03/31/2005 12:00:00 AM +0000,3/31/2005 11:58,1,,Driveway Junction,Daylight,3,WESTLAKE AVE N BETWEEN NEWELL ST AND NICKERSON ST,0,1,,1,1069518,Dry,1,66,PEDALCYCLIST STRUCK OBJECT IN ROAD,5090011,13548,0,2,Injury Collision,,45,Bicycle,Matched,0,0,Clear or Partly Cloudy," 47.64502969000006, -122.34730070499995 ",0,0,N,05 131640
129801,45790,45790,Block,Cycles,311.5,,,0,,09/08/2005 12:00:00 AM +0000,9/8/2005,0,,Driveway Junction,Daylight,3,RAINIER AVE S BETWEEN S DEARBORN ST AND S CHARLES N ST,0,1,Y,3,2063580,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5251006,12345,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.59511628400003, -122.31094941899994 ",0,0,N,05-385265
129842,45910,45910,Block,Cycles,201.5,,,0,,03/22/2005 12:00:00 AM +0000,3/22/2005 10:50,1,,Driveway Junction,Daylight,3,RAINIER AVE S BETWEEN S BRANDON ST AND S LUCILE ST,0,1,Y,2,1779518,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5081016,12391,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.55309182900004, -122.27898849699994 ",0,0,N,05-119049
129876,45632,45632,Block,Cycles,153,,,0,,05/16/2005 12:00:00 AM +0000,5/16/2005 17:41,1,,Mid-Block (not related to intersection),Daylight,3,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,0,1,Y,2,1777538,Wet,2,22,"MOTOR VEHICLE STRUCK PEDALCYCLIST, RIGHT SIDE SIDESWIPE",5136039,2755,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Raining," 47.60694126300007, -122.336759428 ",0,0,N,5200870
129893,46023,46023,Intersection,Cycles,0,,,0,Y,08/23/2005 12:00:00 AM +0000,8/23/2005 15:10,1,30510,At Intersection (intersection related),Daylight,3,5TH AVE S AND S JACKSON ST,1,1,,5,1933923,Dry,1,64,PEDALCYCLIST STRUCK PEDESTRIAN,5235012,7359,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.599194924000074, -122.32766699399997 ",0,0,N,05-360064
129944,46012,46012,Intersection,Cycles,0,,,0,,02/28/2005 12:00:00 AM +0000,2/28/2005 9:05,0,26057,At Intersection (intersection related),Daylight,3,20TH AVE NE AND NE 50TH ST,0,1,,2,1220264,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5059002,2962,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Overcast," 47.664854330000026, -122.30650659899999 ",0,0,N,05 94292
129976,45748,45748,Intersection,Cycles,0,,,0,,07/10/2005 12:00:00 AM +0000,7/10/2005 15:49,1,35119,At Intersection (intersection related),Daylight,3,14TH AVE S AND S CONCORD ST,0,1,,2,1077009,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,5191009,1959,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.52389208500006, -122.31495328899996 ",0,0,N,05-289461
130014,45209,45209,Intersection,Cycles,0,,,0,,09/16/2005 12:00:00 AM +0000,9/16/2005 13:07,1,29860,At Intersection (intersection related),Daylight,3,SUMMIT AVE AND E PINE ST,0,1,Y,2,2063589,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5259001,12987,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.615218748000075, -122.325528841 ",0,0,N,05-397706
130071,45195,45195,Block,Cycles,131,,,0,,07/07/2005 12:00:00 AM +0000,7/7/2005,1,,Mid-Block (not related to intersection),Daylight,3,E PIKE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,0,1,,3,2028185,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,5188015,14597,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.61410020100004, -122.32392864299999 ",0,0,N,05-284999
130175,45042,45042,Block,Cycles,270,,,0,,06/01/2005 12:00:00 AM +0000,6/1/2005,1,,Mid-Block (not related to intersection),Daylight,3,UNIVERSITY WAY NE BETWEEN NE 42ND ST AND NE 43RD ST,0,1,,2,2023576,Dry,1,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,5152028,13220,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.65905361700004, -122.313187788 ",0,0,N,05-225427
130279,45291,45291,Block,Cycles,298.5,,,0,,10/11/2005 12:00:00 AM +0000,10/11/2005 8:44,1,,Driveway Junction,Daylight,3,EASTLAKE AVE E BETWEEN FAIRVIEW AVE N AND E GARFIELD ST,0,1,,2,2063828,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,5284024,10171,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.63305620800003, -122.32582946499997 ",0,0,N,05-436053
130288,45407,45407,Intersection,Cycles,0,,,0,Y,05/20/2005 12:00:00 AM +0000,5/20/2005 17:29,0,25792,At Intersection (intersection related),Daylight,3,BROOKLYN AVE NE AND NE 50TH ST,0,1,,2,2020504,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5140006,9484,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.66490847500006, -122.31421009099995 ",0,0,N,05-206890
130394,45114,45114,Block,Cycles,215,,,0,,10/21/2005 12:00:00 AM +0000,10/21/2005 8:30,1,,Mid-Block (not related to intersection),Daylight,3,UNIVERSITY BR OFF RP BETWEEN EASTLAKE AVE NE AND NE 40TH ST,0,1,Y,2,2064128,Wet,2,22,"MOTOR VEHICLE STRUCK PEDALCYCLIST, RIGHT SIDE SIDESWIPE",5294001,10188,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Raining," 47.65586030400004, -122.31764045799997 ",0,0,N,05-471036
130418,45385,45385,Block,Cycles,213,,,0,,03/11/2005 12:00:00 AM +0000,3/11/2005 15:40,1,,Mid-Block (not related to intersection),Daylight,3,6TH AVE BETWEEN PIKE ST AND PINE ST,0,1,,3,1777534,Dry,1,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,5070041,7883,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.61163826500007, -122.334917384 ",0,0,N,5103976
130467,45496,45496,Intersection,Cycles,0,,,0,,03/01/2005 12:00:00 AM +0000,3/1/2005,1,31579,At Intersection (intersection related),Daylight,3,23RD AVE S AND S COLLEGE ST,0,1,,2,1784404,Wet,2,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5060018,3458,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Raining," 47.58294568000008, -122.30295409499996 ",0,0,N,5087673
130614,44539,44539,Intersection,Cycles,0,,,0,,12/30/2005 12:00:00 AM +0000,12/30/2005 17:15,1,30177,At Intersection (intersection related),Dark - Street Lights On,1,19TH AVE AND E CHERRY ST,0,1,,2,C661610,Wet,2,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",5364055,2645,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Raining," 47.60802107500007, -122.30762262699994 ",0,0,N,
130638,44541,44541,Block,Cycles,270,,,0,,04/07/2005 12:00:00 AM +0000,4/7/2005,1,,Driveway Junction,Daylight,3,UNIVERSITY WAY NE BETWEEN NE 42ND ST AND NE 43RD ST,0,1,Y,2,2020604,Wet,2,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5097013,13220,1,2b,Serious Injury Collision,,45,Bicycle,Matched,0,1,Raining," 47.65905361700004, -122.313187788 ",0,0,N,05-141452
130858,44606,44606,Block,Cycles,471,,,0,,12/25/2005 12:00:00 AM +0000,12/25/2005 19:21,1,,Mid-Block (not related to intersection),Dark - Street Lights On,1,LAKEVIEW BLVD E BETWEEN E HIGHLAND DR AND BOYLSTON S AVE E,0,1,Y,2,2128030,Wet,2,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5359008,11279,0,2,Injury Collision,,45,Bicycle,Matched,1,1,Overcast," 47.63206950700004, -122.32381193299994 ",0,0,N,05-545126
130977,44561,44561,Intersection,Cycles,0,,,0,,07/12/2005 12:00:00 AM +0000,7/12/2005 17:14,0,30148,At Intersection (intersection related),Daylight,3,22ND AVE AND E UNION ST,0,1,,2,1198890,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5193002,3232,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.612933104000035, -122.30363535099997 ",0,0,N,5242661
131030,44951,44951,Intersection,Cycles,0,,,0,Y,06/18/2005 12:00:00 AM +0000,6/18/2005 13:25,0,35828,At Intersection (intersection related),Daylight,3,AURORA AVE N AND N 130TH ST,0,1,,3,1218073,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5169017,8995,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.72321154700006, -122.34497687999999 ",0,0,N,05 253366
131088,44424,44424,Intersection,Cycles,0,,,0,,03/17/2005 12:00:00 AM +0000,3/17/2005 16:31,1,34840,At Intersection (intersection related),Daylight,3,25TH AVE SW AND SW THISTLE ST,0,1,Y,2,1775017,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5076021,3809,1,2b,Serious Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.52828124400003, -122.36450774899998 ",0,0,N,05-112683
131089,44295,44295,Intersection,Cycles,0,,,0,,12/26/2005 12:00:00 AM +0000,12/26/2005 11:30,1,37185,At Intersection (intersection related),Daylight,3,1ST AVE NW AND NW 85TH ST,0,1,Y,2,1079725,Wet,2,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5360004,1157,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.69061033100007, -122.35798194999995 ",0,0,N,05-545712
131094,44022,44022,Block,Cycles,140,,,0,,08/05/2005 12:00:00 AM +0000,8/5/2005,1,,Driveway Junction,Daylight,3,S WARSAW ST BETWEEN CARLETON AVE S AND FLORA AVE S,0,1,,2,2024910,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5217006,21471,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.544190592000064, -122.32059367499994 ",0,0,N,50331030
131117,44016,44016,Intersection,Cycles,0,,,0,,08/22/2005 12:00:00 AM +0000,8/22/2005 17:14,0,30147,At Intersection (intersection related),Daylight,3,21ST AVE AND E UNION ST,0,1,,2,2020102,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5234013,3106,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.61292129000003, -122.30494951099996 ",0,0,N,5358699
131135,44412,44412,Intersection,Cycles,0,,,0,,01/28/2005 12:00:00 AM +0000,1/28/2005 9:30,1,25593,At Intersection (intersection related),Daylight,3,WOODLAND PL N AND N 63RD ST,0,1,,7,1796883,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,5028008,13644,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.67457769600003, -122.34768389499999 ",0,0,N,05-039761
131141,44416,44416,Block,Cycles,332,,,0,,07/16/2005 12:00:00 AM +0000,7/16/2005 10:30,1,,Driveway Junction,Daylight,3,N 91ST ST BETWEEN AURORA AVE N AND STONE AVE N,0,1,,2,C653152,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5197039,16021,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.69490230900004, -122.34322795499997 ",0,0,N,
131187,44004,44004,Block,Cycles,1842,,,0,,02/10/2005 12:00:00 AM +0000,2/10/2005 14:52,1,,Mid-Block (not related to intersection),Daylight,3,LAKE WASHINGTON BLVD S BETWEEN LAKE PARK DR S AND S HORTON NR ST,0,1,,2,1773275,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5041005,11230,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.578874744000075, -122.28370626699996 ",0,0,N,05 060334
131372,44084,44084,Intersection,Cycles,0, ,,0,,07/22/2005 12:00:00 AM +0000,7/22/2005 16:56,1,25804,At Intersection (intersection related),Daylight,3,UNIVERSITY WAY NE AND NE 47TH ST,0,1,Y,2,2027041,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",5203005,13223,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.66309178900008, -122.31310175399994 ",0,0,N,05-308367
